,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1343,1277185,4989,683WB28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1344,1277697,4991,691GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1345,1277953,4992,SHARDACROP,SHARDA CROPCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1346,1278209,4993,694MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1347,1278465,4994,695TN31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1348,1279233,4997,697RJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1349,1279489,4998,699GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1350,1280513,5002,701MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1351,1280769,5003,712MZ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1352,1281025,5004,715AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1353,1281281,5005,719AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1354,1282561,5010,GOENKA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1355,1283073,5012,610GS2031-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1356,1283329,5013,WALPAR-SM,WALPAR NUTRITIONS,0.0,,0.0,0.05,1000,EQ,NSE,NSE
1357,1285121,5020,SVPGLOB,SVP GLOBAL TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1358,1286401,5025,629RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1359,1286657,5026,682BR28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1360,1286913,5027,699GA31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1361,1288449,5033,695GJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1362,1288705,5034,70MP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1363,1288961,5035,695MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1364,1289217,5036,70RJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1365,1289473,5037,698TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1366,1289729,5038,699UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1367,1289985,5039,702WB31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1368,1290241,5040,70UK31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1369,1290497,5041,712AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1370,1291265,5044,714AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1371,1291521,5045,724TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1372,1292545,5049,CLEAN,CLEAN SCIENCE & TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1373,1293825,5054,GRINFRA,G R INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1374,1295361,5060,SPECTRUM-SM,SPECTRUM ELECTRIC IND,0.0,,0.0,0.05,125,EQ,NSE,NSE
1375,1296897,5066,BILNCD2021-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1376,1297409,5068,SHEMAROO,SHEMAROO ENTER.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1377,1299969,5078,627RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1378,1302017,5086,697TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1379,1302273,5087,701MN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1380,1302785,5089,701UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1381,1303041,5090,717TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1382,1303297,5091,724TN51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1383,1304833,5097,ZOMATO,ZOMATO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1384,1307649,5108,KPIGREEN,KPI GREEN ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1385,1308929,5113,SGBJUL29IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1386,1309185,5114,SGIL,SYNERGY GREEN IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1387,1310977,5121,HLVLTD-BE,HLV,0.0,,0.0,0.05,1,EQ,NSE,NSE
1388,1313793,5132,825PCHFL24-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1389,1314305,5134,85PCHFL24-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1390,1316353,5142,CIGNITITEC,CIGNITI TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1391,1316609,5143,JAICORPLTD,JAI CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1392,1317121,5145,85PCHFL26-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1393,1318657,5151,875PCHFL26-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1394,1319681,5155,875PCHFL31-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1395,1320961,5160,9PCHFL31A-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1396,1321473,5162,TATVA,TATVA CHIN PHARM CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1397,1323009,5168,SBIETFCON,SBIAMC - SBIETFCON,0.0,,0.0,0.01,1,EQ,NSE,NSE
1398,1324033,5172,699WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1399,1324289,5173,697TN31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1400,1324545,5174,699UP31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1401,1327617,5186,STYLAMIND,STYLAM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1402,1332225,5204,GMDCLTD,GUJARAT MINERAL DEV CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1403,1334273,5212,10IIFL28-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1404,1334785,5214,96IIFL28-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1405,1335553,5217,IIFLZC28C-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1406,1336321,5220,BFSI,MIRAEAMC - MAFSETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1407,1337857,5226,625AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1408,1338113,5227,677BR28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1409,1338625,5229,698HR31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1410,1338881,5230,698TN31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1411,1339137,5231,70WB31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1412,1339393,5232,71MH36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1413,1339905,5234,714AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1414,1340417,5236,714AP41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1415,1340673,5237,714TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1416,1341185,5239,MAHAPEXLTD,MAHA RASHTRA APEX COPR. L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1417,1343489,5248,AAREYDRUGS-BE,AAREY DRUGS & PHARM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1418,1346049,5258,INDUSINDBK,INDUSIND BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1419,1347585,5264,PDSL,PDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1420,1347841,5265,GLS,GLENMARK LIFE SCIENCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1421,1351425,5279,ROLEXRINGS,ROLEX RINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1422,1355777,5296,PRITIKAUTO-BE,PRITIKA AUTO INDUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1423,1356545,5299,NPST-SM,NETWORK PEOPLE SRV TECH L,0.0,,0.0,0.05,100,EQ,NSE,NSE
1424,1358337,5306,FMCGIETF,ICICIPRAMC - ICICIFMCG,0.0,,0.0,0.01,1,EQ,NSE,NSE
1425,1359105,5309,REXPIPES-SM,REX PIPES AND CABLES,0.0,,0.0,0.05,2000,EQ,NSE,NSE
1426,1360129,5313,UGROCAP,UGRO CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1427,1364481,5330,624MH26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1428,1365249,5333,699GA31B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1429,1365505,5334,698GJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1430,1365761,5335,702UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1431,1366017,5336,70TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1432,1367553,5342,71JK33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1433,1367809,5343,709TS34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1434,1368065,5344,679WB28A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1435,1370113,5352,EXXARO,EXXARO TILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1436,1371905,5359,KRSNAA,KRSNAA DIAGNOSTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1437,1373697,5366,WINDLAS,WINDLAS BIOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1438,1375489,5373,DEVYANI,DEVYANI INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1439,1376769,5378,ASAHIINDIA,ASAHI INDIA GLASS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1440,1377793,5382,EPIGRAL,EPIGRAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1441,1378561,5385,AAVAS,AAVAS FINANCIERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1442,1380865,5394,MOL,MEGHMANI ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1443,1382657,5401,NGIL,NAKODA GROUP OF IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1444,1384193,5407,CARTRADE,CARTRADE TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1445,1385985,5414,643MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1446,1386241,5415,692HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1447,1386497,5416,697AS31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1448,1386753,5417,697TN31B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1449,1387009,5418,697NL31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1450,1387265,5419,697PN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1451,1387777,5421,697UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1452,1389057,5426,NUVOCO,NUVOCO VISTAS CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1453,1389569,5428,TRIGYN,TRIGYN TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1454,1391361,5435,APTUS,APTUS VALUE HSG FIN I,0.0,,0.0,0.05,1,EQ,NSE,NSE
1455,1394945,5449,CHEMPLASTS,CHEMPLAST SANMAR,0.0,,0.0,0.05,1,EQ,NSE,NSE
1456,1396481,5455,SGBAUG29V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1457,1396993,5457,DUGLOBAL-SM,DUDIGITAL GLOBAL,0.0,,0.0,0.05,2500,EQ,NSE,NSE
1458,1397761,5460,PARIN-SM,PARIN FURNITURE,0.0,,0.0,0.05,1000,EQ,NSE,NSE
1459,1399553,5467,638MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1460,1399809,5468,698AS31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1461,1400065,5469,697GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1462,1400321,5470,699WB31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1463,1400577,5471,695TN31B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1464,1401089,5473,698UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1465,1401345,5474,697KL31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1466,1401601,5475,GRSE,GARDEN REACH SHIP&ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
1467,1402625,5479,719KL51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1468,1403137,5481,JYOTISTRUC-BE,JYOTI STRUCTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1469,1408257,5501,YUKEN,YUKEN INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1470,1409793,5507,SERVOTECH,SERVOTECH POWER SYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1471,1412865,5519,JAIPURKURT-BE,NANDANI CREATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1472,1413889,5523,497AS24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1473,1414145,5524,628GJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1474,1414401,5525,599MP26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1475,1414657,5526,705TS35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1476,1414913,5527,705AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1477,1415169,5528,KOTHARIPRO,KOTHARI PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1478,1417217,5536,687HR31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1479,1417473,5537,693HP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1480,1417729,5538,698HP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1481,1417985,5539,704KL34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1482,1418497,5541,691RJ31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1483,1418753,5542,712WB51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1484,1419265,5544,708JK36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1485,1419521,5545,706KL39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1486,1420545,5549,ABMINTLLTD,ABM INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1487,1421825,5554,495ML24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1488,1422337,5556,685BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1489,1422593,5557,688GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1490,1422849,5558,684GJ31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1491,1423105,5559,70MZ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1492,1423361,5560,689PN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1493,1423617,5561,687RJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1494,1424641,5565,689UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1495,1424897,5566,685WB31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1496,1425153,5567,70AP39A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1497,1425409,5568,70TS36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1498,1425665,5569,702AP41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1499,1425921,5570,702ML41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1500,1427201,5575,SGBSEP29VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1501,1427713,5577,667GS2035-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1502,1427969,5578,AMIORG,AMI ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1503,1429761,5585,VIJAYA,VIJAYA DIAGNOSTIC CEN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1504,1435137,5606,INTLCONV,INTL CONVEYORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1505,1436161,5610,ASTRAZEN,ASTRAZENECA PHARMA IND LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1506,1437185,5614,GANESHBE,GANESH BENZOPLAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
1507,1438977,5621,3RDROCK-IT,,0.0,,0.0,0.05,5200,EQ,NSE,NSE
1508,1439233,5622,ITDCEM,ITD CEMENTATION INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1509,1441537,5631,PAR,PAR DRUGS AND CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1510,1442049,5633,J&KBANK,J & K BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1511,1447681,5655,SHANTI-BE,SHANTI OVERSEAS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1512,1449473,5662,BEWLTD-SM,BEW ENGINEERING,0.0,,0.0,0.05,125,EQ,NSE,NSE
1513,1451009,5668,698AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1514,1451521,5670,687AS31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1515,1451777,5671,653CG28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1516,1452545,5674,685GA31B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1517,1453057,5676,687JH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1518,1453313,5677,685MP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1519,1453569,5678,691MH33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1520,1453825,5679,691MH34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1521,1456897,5691,687MN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1522,1457921,5695,687UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1523,1458433,5697,698WB36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1524,1459457,5701,CUB,CITY UNION BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1525,1463809,5718,SHREMINVIT-IV,,0.0,,0.0,0.01,200000,EQ,NSE,NSE
1526,1467393,5732,AXISCETF,AXISAMC - AXISCETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1527,1468161,5735,HCL-INSYS-BE,HCL INFOSYSTEMS-DEPO SETT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1528,1468417,5736,686AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1529,1468673,5737,686KL35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1530,1469441,5740,686RJ36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1531,1469697,5741,687AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1532,1469953,5742,676TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1533,1470209,5743,677RJ31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1534,1470465,5744,68NL31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1535,1470721,5745,68SK31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1536,1471489,5748,CYIENT,CYIENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1537,1472257,5751,SANSERA,SANSERA ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
1538,1474305,5759,99IFCI24-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1539,1474817,5761,IFCIZC24-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1540,1480193,5782,MASPTOP50,MIRAEAMC - MASPTOP50,0.0,,0.0,0.01,1,EQ,NSE,NSE
1541,1481985,5789,BKMINDST-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1542,1491713,5827,935PEL33A-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1543,1492225,5829,835PCHF23-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1544,1495553,5842,82IHFL24-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1545,1496065,5844,866IHFL24-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1546,1496577,5846,875IHFL26-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1547,1497601,5850,925IHFL26-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1548,1497857,5851,BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1549,1498881,5855,889IHFL26-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1550,1499393,5857,975IHFL28-NT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1551,1499905,5859,889IHFL28-NU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1552,1500417,5861,935IHFL28-NV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1553,1500929,5863,850IHFL25A-NW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1554,1501953,5867,LAGNAM-BE,LAGNAM SPINTEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
1555,1502721,5870,QUADPRO-SM,QUADPRO ITES,0.0,,0.0,0.05,12000,EQ,NSE,NSE
1556,1504513,5877,623RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1557,1505281,5880,596PY26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1558,1505537,5881,685AS31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1559,1505793,5882,683GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1560,1506049,5883,684PN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1561,1506305,5884,PRECOT-BE,PRECOT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1562,1506561,5885,698PN33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1563,1506817,5886,694RJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1564,1507073,5887,684UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1565,1507585,5889,693AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1566,1507841,5890,698JK36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1567,1508097,5891,699KL36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1568,1508353,5892,699TR36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1569,1509121,5895,699WB36A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1570,1509377,5896,693TS37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1571,1509633,5897,694AP41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1572,1510401,5900,AXISBANK,AXIS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1573,1513217,5911,PARAS,PARAS DEF AND SPCE TECH L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1574,1517057,5926,INTELLECT,INTELLECT DESIGN ARENA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1575,1520129,5938,MONTECARLO,MONTE CARLO FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1576,1521921,5945,UWCSL-SM,ULTRA WIRING CONN SYS,0.0,,0.0,0.05,2000,EQ,NSE,NSE
1577,1522689,5948,SOUTHBANK,THE SOUTH INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1578,1524993,5957,BSLSENETFG,BIRLASLAMC - BSLSENETFG,0.0,,0.0,0.01,1,EQ,NSE,NSE
1579,1525761,5960,SGBOCT26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1580,1527553,5967,704AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1581,1527809,5968,709AP39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1582,1528065,5969,691AS31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1583,1528321,5970,687BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1584,1528577,5971,659CG28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1585,1528833,5972,689GA31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1586,1530113,5977,689GJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1587,1531649,5983,70JH33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1588,1532417,5986,688KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1589,1532673,5987,693KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1590,1533697,5991,705KL36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1591,1533953,5992,706MZ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1592,1534465,5994,601RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1593,1534721,5995,691RJ31B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1594,1535233,5997,69TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1595,1535489,5998,709TS40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1596,1536001,6000,692UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1597,1536257,6001,705WB36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1598,1537537,6006,COASTCORP,COASTAL CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1599,1539073,6012,JAINAM-SM,JAINAM FER ALLOYS (I),0.0,,0.0,0.05,1000,EQ,NSE,NSE
1600,1540609,6018,ABSLAMC,ADIT BIRL SUN LIF AMC,0.0,,0.0,0.05,1,EQ,NSE,NSE
1601,1546241,6040,EIFFL,EURO (I) FRESH FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1602,1547521,6045,PASUPTAC,PASUPATI ACRYLON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1603,1549057,6051,CYBERTECH,CYBERTECH SYSTEMS & SOFTW,0.0,,0.0,0.05,1,EQ,NSE,NSE
1604,1549313,6052,BMETRICS-SM,BOMBAY METRICS S C,0.0,,0.0,0.05,400,EQ,NSE,NSE
1605,1551873,6062,LICNETFGSC,LICNAMC - LICNMFET,0.0,,0.0,0.01,1,EQ,NSE,NSE
1606,1552897,6066,ATGL,ADANI TOTAL GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1607,1553409,6068,AIROLAM,AIRO LAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1608,1556225,6079,DYNAMIC-SM,DYNAMIC SRVCS & SEC,0.0,,0.0,0.05,1000,EQ,NSE,NSE
1609,1559553,6092,DESTINY-ST,DESTINY LOGISTICS & I,0.0,,0.0,0.05,3000,EQ,NSE,NSE
1610,1559809,6093,675GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1611,1560321,6095,696KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1612,1560577,6096,697TN31C-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1613,1561345,6099,697UP31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1614,1561601,6100,698RJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1615,1561857,6101,70MN31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1616,1562369,6103,70NL31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
